,DATE,SOLAR,F_NAIVE,F_DIFF,F_SARIMA,F_LSTM,F_ENSEMBLE
10085,2/25/2020 5:00,0,0,0,2,0,1
10086,2/25/2020 6:00,287,0,255,171,0,85.5
10087,2/25/2020 7:00,4079,287,3906,3318,3379,3348.5
10088,2/25/2020 8:00,8328,4079,8409,8462,8317,8389.5
10089,2/25/2020 9:00,9200,8328,9622,9495,9482,9488.5
10090,2/25/2020 10:00,9262,9200,9445,9233,9471,9352
10091,2/25/2020 11:00,9405,9262,9348,8950,9231,9090.5
10092,2/25/2020 12:00,8802,9405,9485,9214,9411,9312.5
10093,2/25/2020 13:00,9293,8802,8791,8496,8794,8645
10094,2/25/2020 14:00,9435,9293,8888,9156,9130,9143
10095,2/25/2020 15:00,8910,9435,8372,8379,8546,8462.5
10096,2/25/2020 16:00,5196,8910,5287,5632,6088,5860
10097,2/25/2020 17:00,806,5196,905,1326,628,977
10098,2/25/2020 18:00,0,806,300,14,0,7
10099,2/25/2020 19:00,0,0,1,0,0,0
10100,2/25/2020 20:00,0,0,0,3,0,1.5
10101,2/25/2020 21:00,0,0,0,3,0,1.5
10102,2/25/2020 22:00,0,0,0,3,0,1.5
10103,2/25/2020 23:00,0,0,1,4,0,2
10104,2/26/2020 0:00,0,0,0,0,0,0
10105,2/26/2020 1:00,0,0,0,4,0,2
10106,2/26/2020 2:00,0,0,0,3,0,1.5
10107,2/26/2020 3:00,0,0,0,3,0,1.5
10108,2/26/2020 4:00,0,0,0,3,0,1.5
10109,2/26/2020 5:00,0,0,0,3,0,1.5
10110,2/26/2020 6:00,326,0,287,206,0,103
10111,2/26/2020 7:00,4290,326,4118,3589,2999,3294
10112,2/26/2020 8:00,8591,4290,8539,8663,8290,8476.5
10113,2/26/2020 9:00,9986,8591,9463,9622,9679,9650.5
10114,2/26/2020 10:00,10066,9986,10048,10127,10069,10098
10115,2/26/2020 11:00,10123,10066,10209,9751,9936,9843.5
10116,2/26/2020 12:00,10049,10123,9520,9563,9933,9748
10117,2/26/2020 13:00,10061,10049,10540,10064,9884,9974
10118,2/26/2020 14:00,9546,10061,10203,9742,9623,9682.5
10119,2/26/2020 15:00,8801,9546,9021,8396,8310,8353
10120,2/26/2020 16:00,5128,8801,5087,5313,5777,5545
10121,2/26/2020 17:00,657,5128,738,1135,779,957
10122,2/26/2020 18:00,82,657,0,0,0,0
10123,2/26/2020 19:00,83,82,82,47,1,24
10124,2/26/2020 20:00,83,83,83,76,10,43
10125,2/26/2020 21:00,0,83,83,75,16,45.5
10126,2/26/2020 22:00,0,0,0,0,0,0
10127,2/26/2020 23:00,0,0,0,4,0,2
10128,2/27/2020 0:00,0,0,0,2,0,1
10129,2/27/2020 1:00,0,0,0,4,0,2
10130,2/27/2020 2:00,0,0,0,4,0,2
10131,2/27/2020 3:00,0,0,0,4,0,2
10132,2/27/2020 4:00,0,0,0,4,0,2
10133,2/27/2020 5:00,0,0,0,4,0,2
10134,2/27/2020 6:00,370,0,326,246,0,123
10135,2/27/2020 7:00,4075,370,4334,3861,3758,3809.5
10136,2/27/2020 8:00,8123,4075,8376,8355,7801,8078
10137,2/27/2020 9:00,9405,8123,9518,9293,9448,9370.5
10138,2/27/2020 10:00,9331,9405,9485,9555,9739,9647
10139,2/27/2020 11:00,8931,9331,9388,9163,9338,9250.5
10140,2/27/2020 12:00,8863,8931,8857,8589,8887,8738
10141,2/27/2020 13:00,7857,8863,8875,8967,8718,8842.5
10142,2/27/2020 14:00,6477,7857,7342,7315,6843,7079
10143,2/27/2020 15:00,3501,6477,5732,5509,5209,5359
10144,2/27/2020 16:00,1499,3501,0,0,1949,974.5
10145,2/27/2020 17:00,114,1499,0,0,142,71
10146,2/27/2020 18:00,0,114,0,764,0,382
10147,2/27/2020 19:00,0,0,1,168,0,84
10148,2/27/2020 20:00,0,0,0,7,0,3.5
10149,2/27/2020 21:00,0,0,0,0,0,0
10150,2/27/2020 22:00,0,0,0,17,0,8.5
10151,2/27/2020 23:00,0,0,0,3,0,1.5
10152,2/28/2020 0:00,0,0,0,2,0,1
10153,2/28/2020 1:00,0,0,0,3,0,1.5
10154,2/28/2020 2:00,0,0,0,3,0,1.5
10155,2/28/2020 3:00,0,0,0,3,0,1.5
10156,2/28/2020 4:00,0,0,0,3,0,1.5
10157,2/28/2020 5:00,0,0,0,3,0,1.5
10158,2/28/2020 6:00,94,0,370,285,0,142.5
10159,2/28/2020 7:00,1677,94,3799,3533,2239,2886
10160,2/28/2020 8:00,4626,1677,5725,5313,3704,4508.5
10161,2/28/2020 9:00,6129,4626,5908,5829,5719,5774
10162,2/28/2020 10:00,7272,6129,6055,6749,6786,6767.5
10163,2/28/2020 11:00,8312,7272,6872,7782,7673,7727.5
10164,2/28/2020 12:00,8864,8312,8244,8723,8484,8603.5
10165,2/28/2020 13:00,8091,8864,7858,8793,8824,8808.5
10166,2/28/2020 14:00,7158,8091,6711,7300,7545,7422.5
10167,2/28/2020 15:00,5825,7158,4182,5442,5883,5662.5
10168,2/28/2020 16:00,3103,5825,3823,3176,2834,3005
10169,2/28/2020 17:00,236,3103,1718,305,347,326
10170,2/28/2020 18:00,0,236,122,0,0,0
10171,2/28/2020 19:00,0,0,0,47,0,23.5
10172,2/28/2020 20:00,0,0,0,3,0,1.5
10173,2/28/2020 21:00,0,0,0,0,0,0
10174,2/28/2020 22:00,0,0,0,7,0,3.5
10175,2/28/2020 23:00,0,0,0,2,0,1
10176,2/29/2020 0:00,0,0,0,1,0,0.5
10177,2/29/2020 1:00,0,0,0,2,0,1
10178,2/29/2020 2:00,0,0,0,2,0,1
10179,2/29/2020 3:00,0,0,0,2,0,1
10180,2/29/2020 4:00,0,0,0,2,0,1
10181,2/29/2020 5:00,0,0,0,2,0,1
10182,2/29/2020 6:00,313,0,94,197,0,98.5
10183,2/29/2020 7:00,2841,313,1896,3058,2153,2605.5
10184,2/29/2020 8:00,5217,2841,5790,6459,5830,6144.5
10185,2/29/2020 9:00,7240,5217,6720,6206,6369,6287.5
10186,2/29/2020 10:00,7235,7240,8383,8155,8165,8160
10187,2/29/2020 11:00,6658,7235,8275,7508,7330,7419
10188,2/29/2020 12:00,6148,6658,7210,6651,6685,6668
10189,2/29/2020 13:00,5512,6148,5375,5846,5964,5905
10190,2/29/2020 14:00,6019,5512,4579,5169,4949,5059
10191,2/29/2020 15:00,6612,6019,4686,5434,5053,5243.5
10192,2/29/2020 16:00,3946,6612,3890,4456,4305,4380.5
10193,2/29/2020 17:00,543,3946,1079,861,305,583
10194,2/29/2020 18:00,0,543,307,65,0,32.5
10195,2/29/2020 19:00,0,0,0,0,0,0
10196,2/29/2020 20:00,0,0,0,2,0,1
10197,2/29/2020 21:00,0,0,0,0,0,0
10198,2/29/2020 22:00,0,0,0,5,0,2.5
10199,2/29/2020 23:00,0,0,0,1,0,0.5
10200,3/1/2020 0:00,0,0,0,0,0,0
10201,3/1/2020 1:00,0,0,0,1,0,0.5
10202,3/1/2020 2:00,0,0,0,1,0,0.5
10203,3/1/2020 3:00,0,0,0,1,0,0.5
10204,3/1/2020 4:00,0,0,0,1,0,0.5
10205,3/1/2020 5:00,0,0,0,1,0,0.5
10206,3/1/2020 6:00,256,0,313,264,0,132
10207,3/1/2020 7:00,2873,256,2784,3092,2842,2967
10208,3/1/2020 8:00,5796,2873,5249,6093,5932,6012.5
10209,3/1/2020 9:00,6510,5796,7819,7320,6737,7028.5
10210,3/1/2020 10:00,7192,6510,6505,6551,7192,6871.5
10211,3/1/2020 11:00,7298,7192,6615,7365,7473,7419
10212,3/1/2020 12:00,6692,7298,6788,7277,7225,7251
10213,3/1/2020 13:00,5718,6692,6056,6201,6439,6320
10214,3/1/2020 14:00,5289,5718,6225,5550,5175,5362.5
10215,3/1/2020 15:00,4320,5289,5882,4828,4509,4668.5
10216,3/1/2020 16:00,2238,4320,1654,1644,2479,2061.5
10217,3/1/2020 17:00,279,2238,0,0,301,150.5
10218,3/1/2020 18:00,45,279,0,405,0,202.5
10219,3/1/2020 19:00,6,45,45,122,3,62.5
10220,3/1/2020 20:00,0,6,6,0,1,0.5
10221,3/1/2020 21:00,0,0,0,0,0,0
10222,3/1/2020 22:00,0,0,0,3,0,1.5
10223,3/1/2020 23:00,0,0,0,0,0,0
10224,3/2/2020 0:00,0,0,0,0,0,0
10225,3/2/2020 1:00,0,0,0,0,0,0
10226,3/2/2020 2:00,0,0,0,0,0,0
10227,3/2/2020 3:00,0,0,0,0,0,0
10228,3/2/2020 4:00,0,0,0,0,0,0
10229,3/2/2020 5:00,0,0,0,0,0,0
10230,3/2/2020 6:00,364,0,256,247,2,124.5
10231,3/2/2020 7:00,3363,364,2981,3148,3231,3189.5
10232,3/2/2020 8:00,5993,3363,6286,6675,6632,6653.5
10233,3/2/2020 9:00,6941,5993,6707,6938,6884,6911
10234,3/2/2020 10:00,6909,6941,7623,7374,7548,7461
10235,3/2/2020 11:00,7391,6909,7015,6884,6857,6870.5
10236,3/2/2020 12:00,8021,7391,6785,7334,7383,7358.5
10237,3/2/2020 13:00,8403,8021,7047,7692,7905,7798.5
10238,3/2/2020 14:00,8480,8403,7974,8232,7864,8048
10239,3/2/2020 15:00,7842,8480,7511,7454,7018,7236
10240,3/2/2020 16:00,4522,7842,5760,5108,4225,4666.5
10241,3/2/2020 17:00,615,4522,2563,1310,527,918.5
10242,3/2/2020 18:00,0,615,381,0,0,0
10243,3/2/2020 19:00,0,0,0,0,0,0
10244,3/2/2020 20:00,0,0,0,6,0,3
10245,3/2/2020 21:00,0,0,0,0,0,0
10246,3/2/2020 22:00,0,0,0,3,0,1.5
10247,3/2/2020 23:00,0,0,0,0,0,0
10248,3/3/2020 0:00,0,0,0,0,0,0
10249,3/3/2020 1:00,0,0,0,0,0,0
10250,3/3/2020 2:00,0,0,0,0,0,0
10251,3/3/2020 3:00,0,0,0,0,0,0
10252,3/3/2020 4:00,0,0,0,0,0,0
10253,3/3/2020 5:00,0,0,0,0,0,0
10254,3/3/2020 6:00,546,0,364,295,0,147.5
10255,3/3/2020 7:00,4950,546,3545,3480,3512,3496
10256,3/3/2020 8:00,8976,4950,7580,8374,8674,8524
10257,3/3/2020 9:00,9619,8976,9924,10186,9877,10031.5
10258,3/3/2020 10:00,9525,9619,9587,9290,9815,9552.5
10259,3/3/2020 11:00,9784,9525,10007,9312,9534,9423
10260,3/3/2020 12:00,9846,9784,10414,9629,9756,9692.5
10261,3/3/2020 13:00,10142,9846,10228,9351,9787,9569
10262,3/3/2020 14:00,10135,10142,10219,9825,9677,9751
10263,3/3/2020 15:00,9246,10135,9497,9062,8952,9007
10264,3/3/2020 16:00,5561,9246,5926,5911,5974,5942.5
10265,3/3/2020 17:00,906,5561,1654,1693,842,1267.5
10266,3/3/2020 18:00,129,906,291,0,0,0
10267,3/3/2020 19:00,131,129,129,0,0,0
10268,3/3/2020 20:00,130,131,131,118,3,60.5
10269,3/3/2020 21:00,67,130,130,110,89,99.5
10270,3/3/2020 22:00,5,67,67,35,9,22
10271,3/3/2020 23:00,6,5,5,0,8,4
10272,3/4/2020 0:00,6,6,6,7,10,8.5
10273,3/4/2020 1:00,6,6,6,7,5,6
10274,3/4/2020 2:00,6,6,6,7,1,4
10275,3/4/2020 3:00,4,6,6,7,0,3.5
10276,3/4/2020 4:00,4,4,4,5,3,4
10277,3/4/2020 5:00,2,4,4,5,108,56.5
10278,3/4/2020 6:00,604,2,548,387,829,608
10279,3/4/2020 7:00,4834,604,5008,4119,3933,4026
10280,3/4/2020 8:00,8580,4834,8860,8506,8324,8415
10281,3/4/2020 9:00,9921,8580,9223,9499,9697,9598
10282,3/4/2020 10:00,10308,9921,9827,9989,10273,10131
10283,3/4/2020 11:00,10397,10308,10567,10323,10347,10335
10284,3/4/2020 12:00,10461,10397,10459,10096,10202,10149
10285,3/4/2020 13:00,10438,10461,10757,10121,10381,10251
10286,3/4/2020 14:00,10106,10438,10431,10048,10082,10065
10287,3/4/2020 15:00,8899,10106,9217,8938,9236,9087
10288,3/4/2020 16:00,5146,8899,5214,5403,7443,6423
10289,3/4/2020 17:00,732,5146,491,1071,2170,1620.5
10290,3/4/2020 18:00,15,732,0,0,1,0.5
10291,3/4/2020 19:00,14,15,17,0,0,0
10292,3/4/2020 20:00,15,14,13,23,16,19.5
10293,3/4/2020 21:00,15,15,0,0,19,9.5
10294,3/4/2020 22:00,13,15,0,7,17,12
10295,3/4/2020 23:00,14,13,14,25,15,20
10296,3/5/2020 0:00,14,14,14,16,37,26.5
10297,3/5/2020 1:00,14,14,14,16,6,11
10298,3/5/2020 2:00,11,14,14,16,7,11.5
10299,3/5/2020 3:00,10,11,9,11,8,9.5
10300,3/5/2020 4:00,9,10,10,12,103,57.5
10301,3/5/2020 5:00,8,9,7,10,13,11.5
10302,3/5/2020 6:00,563,8,610,457,443,450
10303,3/5/2020 7:00,4550,563,4793,4203,4549,4376
10304,3/5/2020 8:00,8243,4550,8296,8122,8477,8299.5
10305,3/5/2020 9:00,9510,8243,9584,9413,9894,9653.5
10306,3/5/2020 10:00,9923,9510,9897,9709,10547,10128
10307,3/5/2020 11:00,9840,9923,10012,9990,10577,10283.5
10308,3/5/2020 12:00,9853,9840,9904,9674,10233,9953.5
10309,3/5/2020 13:00,9533,9853,9830,9629,10242,9935.5
10310,3/5/2020 14:00,8472,9533,9201,9139,9962,9550.5
10311,3/5/2020 15:00,6762,8472,7265,7195,7522,7358.5
10312,3/5/2020 16:00,3515,6762,3009,3286,5921,4603.5
10313,3/5/2020 17:00,664,3515,0,0,2979,1489.5
10314,3/5/2020 18:00,159,664,0,494,116,305
10315,3/5/2020 19:00,4,159,158,177,0,88.5
10316,3/5/2020 20:00,0,4,5,0,0,0
10317,3/5/2020 21:00,0,0,0,0,0,0
10318,3/5/2020 22:00,0,0,0,1,0,0.5
10319,3/5/2020 23:00,0,0,1,9,0,4.5
10320,3/6/2020 0:00,0,0,0,4,0,2
10321,3/6/2020 1:00,0,0,0,4,0,2
10322,3/6/2020 2:00,0,0,0,3,0,1.5
10323,3/6/2020 3:00,0,0,0,4,0,2
10324,3/6/2020 4:00,0,0,0,4,0,2
10325,3/6/2020 5:00,0,0,0,3,0,1.5
10326,3/6/2020 6:00,504,0,555,475,0,237.5
10327,3/6/2020 7:00,4494,504,4491,4213,3783,3998
10328,3/6/2020 8:00,8082,4494,8187,8120,8147,8133.5
10329,3/6/2020 9:00,9246,8082,9349,9222,9085,9153.5
10330,3/6/2020 10:00,10070,9246,9659,9493,9611,9552
10331,3/6/2020 11:00,10034,10070,9987,10230,10006,10118
10332,3/6/2020 12:00,10065,10034,10047,9901,9873,9887
10333,3/6/2020 13:00,9830,10065,9745,9760,9827,9793.5
10334,3/6/2020 14:00,9312,9830,8769,9162,9362,9262
10335,3/6/2020 15:00,8377,9312,7602,7981,8207,8094
10336,3/6/2020 16:00,4754,8377,5130,5114,5583,5348.5
10337,3/6/2020 17:00,640,4754,1903,1094,838,966
10338,3/6/2020 18:00,0,640,135,0,0,0
10339,3/6/2020 19:00,0,0,0,0,0,0
10340,3/6/2020 20:00,0,0,0,32,0,16
10341,3/6/2020 21:00,0,0,0,0,0,0
10342,3/6/2020 22:00,0,0,0,1,0,0.5
10343,3/6/2020 23:00,0,0,0,8,0,4
10344,3/7/2020 0:00,0,0,0,4,0,2
10345,3/7/2020 1:00,0,0,0,4,0,2
10346,3/7/2020 2:00,0,0,0,4,0,2
10347,3/7/2020 3:00,0,0,0,4,0,2
10348,3/7/2020 4:00,0,0,0,4,0,2
10349,3/7/2020 5:00,0,0,0,4,0,2
10350,3/7/2020 6:00,439,0,504,480,0,240
10351,3/7/2020 7:00,2668,439,4429,4222,3199,3710.5
10352,3/7/2020 8:00,4393,2668,6256,5785,5122,5453.5
10353,3/7/2020 9:00,5765,4393,5557,5268,5471,5369.5
10354,3/7/2020 10:00,7188,5765,6589,6803,6695,6749
10355,3/7/2020 11:00,8193,7188,7152,7946,7649,7797.5
10356,3/7/2020 12:00,8527,8193,8224,8810,8224,8517
10357,3/7/2020 13:00,8026,8527,8292,8610,8366,8488
10358,3/7/2020 14:00,7215,8026,7508,7630,7392,7511
10359,3/7/2020 15:00,6298,7215,6280,6258,5867,6062.5
10360,3/7/2020 16:00,3492,6298,2675,3163,3717,3440
10361,3/7/2020 17:00,513,3492,0,79,574,326.5
10362,3/7/2020 18:00,0,513,0,284,0,142
10363,3/7/2020 19:00,0,0,0,19,0,9.5
10364,3/7/2020 20:00,0,0,0,14,0,7
10365,3/7/2020 21:00,0,0,0,0,0,0
10366,3/7/2020 22:00,0,0,0,0,0,0
10367,3/7/2020 23:00,0,0,0,6,0,3
10368,3/8/2020 0:00,0,0,0,3,0,1.5
10369,3/8/2020 1:00,0,0,0,3,0,1.5
10370,3/8/2020 2:00,0,0,0,2,0,1
10371,3/8/2020 3:00,0,0,0,2,0,1
10372,3/8/2020 4:00,0,0,0,3,0,1.5
10373,3/8/2020 5:00,0,0,0,2,0,1
10374,3/8/2020 6:00,0,0,439,463,1,232
10375,3/8/2020 7:00,675,0,2229,3014,1,1507.5
10376,3/8/2020 8:00,4756,675,2400,2864,4234,3549
10377,3/8/2020 9:00,8662,4756,6128,6772,7625,7198.5
10378,3/8/2020 10:00,9506,8662,10085,10460,9239,9849.5
10379,3/8/2020 11:00,9153,9506,10511,9812,9315,9563.5
10380,3/8/2020 12:00,8758,9153,9487,8936,8907,8921.5
10381,3/8/2020 13:00,8791,8758,8257,8261,8720,8490.5
10382,3/8/2020 14:00,8761,8791,7980,8325,8724,8524.5
10383,3/8/2020 15:00,8247,8761,7844,7888,8010,7949
10384,3/8/2020 16:00,7094,8247,5441,5178,5174,5176
10385,3/8/2020 17:00,4235,7094,4115,4099,2447,3273
10386,3/8/2020 18:00,532,4235,3722,3398,431,1914.5
10387,3/8/2020 19:00,0,532,532,0,0,0
10388,3/8/2020 20:00,0,0,0,0,0,0
10389,3/8/2020 21:00,0,0,0,0,0,0
10390,3/8/2020 22:00,0,0,0,1,0,0.5
10391,3/8/2020 23:00,0,0,0,5,0,2.5
10392,3/9/2020 0:00,0,0,0,3,0,1.5
10393,3/9/2020 1:00,0,0,0,3,0,1.5
10394,3/9/2020 2:00,0,0,0,3,0,1.5
10395,3/9/2020 3:00,0,0,0,3,0,1.5
10396,3/9/2020 4:00,0,0,0,3,0,1.5
10397,3/9/2020 5:00,0,0,0,3,0,1.5
10398,3/9/2020 6:00,0,0,0,283,0,141.5
10399,3/9/2020 7:00,652,0,675,2241,0,1120.5
10400,3/9/2020 8:00,3610,652,4733,3736,3585,3660.5
10401,3/9/2020 9:00,6320,3610,7516,6022,6417,6219.5
10402,3/9/2020 10:00,7810,6320,7164,7528,7441,7484.5
10403,3/9/2020 11:00,7961,7810,7457,8335,8404,8369.5
10404,3/9/2020 12:00,8488,7961,7566,8084,8002,8043
10405,3/9/2020 13:00,7899,8488,8521,8690,8414,8552
10406,3/9/2020 14:00,6870,7899,7869,7512,7642,7577
10407,3/9/2020 15:00,5680,6870,6356,5983,6356,6169.5
10408,3/9/2020 16:00,3696,5680,4527,3419,4690,4054.5
10409,3/9/2020 17:00,1439,3696,837,837,1936,1386.5
10410,3/9/2020 18:00,157,1439,0,129,82,105.5
10411,3/9/2020 19:00,0,157,0,169,0,84.5
10412,3/9/2020 20:00,0,0,0,32,0,16
10413,3/9/2020 21:00,0,0,0,0,0,0
10414,3/9/2020 22:00,0,0,0,0,0,0
10415,3/9/2020 23:00,0,0,0,3,0,1.5
10416,3/10/2020 0:00,0,0,0,2,0,1
10417,3/10/2020 1:00,0,0,0,2,0,1
10418,3/10/2020 2:00,0,0,0,1,0,0.5
10419,3/10/2020 3:00,0,0,0,1,0,0.5
10420,3/10/2020 4:00,0,0,0,2,0,1
10421,3/10/2020 5:00,0,0,0,1,0,0.5
10422,3/10/2020 6:00,0,0,0,216,0,108
10423,3/10/2020 7:00,166,0,652,1830,0,915
10424,3/10/2020 8:00,1256,166,3124,2856,2272,2564
10425,3/10/2020 9:00,2547,1256,3966,3141,2586,2863.5
10426,3/10/2020 10:00,3307,2547,4037,3902,3000,3451
10427,3/10/2020 11:00,3744,3307,3458,4074,3782,3928
10428,3/10/2020 12:00,4137,3744,4271,4757,4577,4667
10429,3/10/2020 13:00,3791,4137,3548,4516,4446,4481
10430,3/10/2020 14:00,3044,3791,2762,3776,3680,3728
10431,3/10/2020 15:00,2047,3044,1854,2655,2647,2651
10432,3/10/2020 16:00,1397,2047,63,291,1758,1024.5
10433,3/10/2020 17:00,768,1397,0,0,777,388.5
10434,3/10/2020 18:00,74,768,0,538,67,302.5
10435,3/10/2020 19:00,0,74,0,185,0,92.5
10436,3/10/2020 20:00,0,0,0,29,0,14.5
10437,3/10/2020 21:00,0,0,0,0,0,0
10438,3/10/2020 22:00,0,0,0,0,0,0
10439,3/10/2020 23:00,0,0,0,0,0,0
10440,3/11/2020 0:00,0,0,0,0,0,0
10441,3/11/2020 1:00,0,0,0,0,0,0
10442,3/11/2020 2:00,0,0,0,0,0,0
10443,3/11/2020 3:00,0,0,0,0,0,0
10444,3/11/2020 4:00,0,0,0,0,0,0
10445,3/11/2020 5:00,0,0,0,0,0,0
10446,3/11/2020 6:00,0,0,0,151,0,75.5
10447,3/11/2020 7:00,202,0,166,1294,1,647.5
10448,3/11/2020 8:00,1654,202,1292,2282,2142,2212
10449,3/11/2020 9:00,3060,1654,2945,3384,3206,3295
10450,3/11/2020 10:00,4980,3060,3820,4115,4156,4135.5
10451,3/11/2020 11:00,5397,4980,5417,5899,6059,5979
10452,3/11/2020 12:00,6232,5397,5790,5874,5664,5769
10453,3/11/2020 13:00,6888,6232,5886,6293,6276,6284.5
10454,3/11/2020 14:00,6893,6888,6141,6633,6792,6712.5
10455,3/11/2020 15:00,6450,6893,5896,6069,6327,6198
10456,3/11/2020 16:00,5725,6450,5800,4741,5056,4898.5
10457,3/11/2020 17:00,3532,5725,5096,3727,2654,3190.5
10458,3/11/2020 18:00,674,3532,2838,2037,477,1257
10459,3/11/2020 19:00,41,674,600,0,0,0
10460,3/11/2020 20:00,15,41,41,0,1,0.5
10461,3/11/2020 21:00,0,15,15,0,15,7.5
10462,3/11/2020 22:00,0,0,0,0,0,0
10463,3/11/2020 23:00,0,0,0,0,0,0
10464,3/12/2020 0:00,0,0,0,0,0,0
10465,3/12/2020 1:00,0,0,0,0,0,0
10466,3/12/2020 2:00,0,0,0,0,0,0
10467,3/12/2020 3:00,0,0,0,0,0,0
10468,3/12/2020 4:00,0,0,0,0,0,0
10469,3/12/2020 5:00,0,0,0,0,1,0.5
10470,3/12/2020 6:00,0,0,0,107,0,53.5
10471,3/12/2020 7:00,439,0,202,1000,18,509
10472,3/12/2020 8:00,3056,439,1891,2503,3399,2951
10473,3/12/2020 9:00,4260,3056,4462,5021,5342,5181.5
10474,3/12/2020 10:00,4580,4260,6180,5466,5122,5294
10475,3/12/2020 11:00,4447,4580,4997,4706,5778,5242
10476,3/12/2020 12:00,4467,4447,5282,5034,5008,5021
10477,3/12/2020 13:00,3986,4467,5123,4739,4790,4764.5
10478,3/12/2020 14:00,3882,3986,3991,3833,4097,3965
10479,3/12/2020 15:00,3587,3882,3439,3647,3428,3537.5
10480,3/12/2020 16:00,3127,3587,2862,2634,3178,2906
10481,3/12/2020 17:00,2067,3127,934,1417,2258,1837.5
10482,3/12/2020 18:00,577,2067,0,742,750,746
10483,3/12/2020 19:00,150,577,0,372,1,186.5
10484,3/12/2020 20:00,148,150,124,81,0,40.5
10485,3/12/2020 21:00,148,148,133,121,2,61.5
10486,3/12/2020 22:00,92,148,148,126,79,102.5
10487,3/12/2020 23:00,55,92,92,52,199,125.5
10488,3/13/2020 0:00,36,55,55,28,12,20
10489,3/13/2020 1:00,0,36,36,19,311,165
10490,3/13/2020 2:00,0,0,0,0,0,0
10491,3/13/2020 3:00,0,0,0,0,0,0
10492,3/13/2020 4:00,0,0,0,0,0,0
10493,3/13/2020 5:00,0,0,0,0,0,0
10494,3/13/2020 6:00,0,0,0,74,0,37
10495,3/13/2020 7:00,601,0,439,862,0,431
10496,3/13/2020 8:00,2903,601,3218,2980,3130,3055
10497,3/13/2020 9:00,4849,2903,4107,4479,4856,4667.5
10498,3/13/2020 10:00,6057,4849,5169,5835,6240,6037.5
10499,3/13/2020 11:00,7052,6057,5924,6291,6963,6627
10500,3/13/2020 12:00,7693,7052,7072,7479,7466,7472.5
10501,3/13/2020 13:00,7736,7693,7212,7399,7725,7562
10502,3/13/2020 14:00,7431,7736,7632,7259,7450,7354.5
10503,3/13/2020 15:00,7166,7431,7136,6542,6993,6767.5
10504,3/13/2020 16:00,6033,7166,6706,5831,6521,6176
10505,3/13/2020 17:00,4080,6033,4973,3924,4976,4450
10506,3/13/2020 18:00,870,4080,2590,2164,2461,2312.5
10507,3/13/2020 19:00,65,870,443,0,7,3.5
10508,3/13/2020 20:00,0,65,63,0,0,0
10509,3/13/2020 21:00,0,0,0,0,0,0
10510,3/13/2020 22:00,0,0,0,0,0,0
10511,3/13/2020 23:00,0,0,0,0,0,0
10512,3/14/2020 0:00,0,0,0,0,0,0
10513,3/14/2020 1:00,0,0,0,0,0,0
10514,3/14/2020 2:00,0,0,0,3,0,1.5
10515,3/14/2020 3:00,0,0,0,0,0,0
10516,3/14/2020 4:00,0,0,0,0,0,0
10517,3/14/2020 5:00,0,0,0,0,0,0
10518,3/14/2020 6:00,0,0,0,53,0,26.5
10519,3/14/2020 7:00,717,0,601,797,0,398.5
10520,3/14/2020 8:00,3354,717,3019,3028,3981,3504.5
10521,3/14/2020 9:00,5465,3354,5300,5228,5378,5303
10522,3/14/2020 10:00,6858,5465,6673,6619,6422,6520.5
10523,3/14/2020 11:00,6870,6858,7853,7383,7495,7439
10524,3/14/2020 12:00,7096,6870,7511,7053,6822,6937.5
10525,3/14/2020 13:00,7026,7096,7139,6925,7007,6966
10526,3/14/2020 14:00,6922,7026,6721,6664,6691,6677.5
10527,3/14/2020 15:00,6086,6922,6657,6446,6262,6354
10528,3/14/2020 16:00,4997,6086,4953,4706,4834,4770
10529,3/14/2020 17:00,2454,4997,3044,3051,2549,2800
10530,3/14/2020 18:00,513,2454,0,1,269,135
10531,3/14/2020 19:00,0,513,0,144,0,72
10532,3/14/2020 20:00,0,0,0,0,0,0
10533,3/14/2020 21:00,0,0,0,11,0,5.5
10534,3/14/2020 22:00,0,0,0,0,0,0
10535,3/14/2020 23:00,0,0,0,0,0,0
10536,3/15/2020 0:00,0,0,0,0,0,0
10537,3/15/2020 1:00,0,0,0,0,0,0
10538,3/15/2020 2:00,0,0,0,0,0,0
10539,3/15/2020 3:00,0,0,0,0,0,0
10540,3/15/2020 4:00,0,0,0,0,0,0
10541,3/15/2020 5:00,0,0,0,0,0,0
10542,3/15/2020 6:00,0,0,0,37,0,18.5
10543,3/15/2020 7:00,550,0,717,781,2,391.5
10544,3/15/2020 8:00,2996,550,3187,2954,3129,3041.5
10545,3/15/2020 9:00,4921,2996,5107,4888,5317,5102.5
10546,3/15/2020 10:00,6167,4921,6314,6141,5866,6003.5
10547,3/15/2020 11:00,6517,6167,6179,6438,7013,6725.5
10548,3/15/2020 12:00,7360,6517,6743,6883,6689,6786
10549,3/15/2020 13:00,7381,7360,7290,7413,7399,7406
10550,3/15/2020 14:00,7151,7381,7277,7094,7195,7144.5
10551,3/15/2020 15:00,6629,7151,6315,6382,6511,6446.5
10552,3/15/2020 16:00,6101,6629,5540,5410,5343,5376.5
10553,3/15/2020 17:00,4510,6101,3558,3986,3532,3759
10554,3/15/2020 18:00,830,4510,2569,2499,945,1722
10555,3/15/2020 19:00,0,830,317,0,0,0
10556,3/15/2020 20:00,0,0,0,0,0,0
10557,3/15/2020 21:00,0,0,0,4,0,2
